"Label (Grouping)","AGE BY EDUCATIONAL ATTAINMENT","AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years","AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years!!Less than high school graduate","AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years!!High school graduate (includes equivalency)","AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years!!Some college or associate's degree","AGE BY EDUCATIONAL ATTAINMENT!!Population 18 to 24 years!!Bachelor's degree or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than 9th grade","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!9th to 12th grade, no diploma","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, no degree","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Associate's degree","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Graduate or professional degree","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 to 34 years","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 to 34 years!!High school graduate or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 25 to 34 years!!Bachelor's degree or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 35 to 44 years","AGE BY EDUCATIONAL ATTAINMENT!!Population 35 to 44 years!!High school graduate or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 35 to 44 years!!Bachelor's degree or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 45 to 64 years","AGE BY EDUCATIONAL ATTAINMENT!!Population 45 to 64 years!!High school graduate or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 45 to 64 years!!Bachelor's degree or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 65 years and over","AGE BY EDUCATIONAL ATTAINMENT!!Population 65 years and over!!High school graduate or higher","AGE BY EDUCATIONAL ATTAINMENT!!Population 65 years and over!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone, not Hispanic or Latino","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone, not Hispanic or Latino!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!White alone, not Hispanic or Latino!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Black alone","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Black alone!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Black alone!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!American Indian or Alaska Native alone","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!American Indian or Alaska Native alone!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!American Indian or Alaska Native alone!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Asian alone","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Asian alone!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Asian alone!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Native Hawaiian and Other Pacific Islander alone","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Native Hawaiian and Other Pacific Islander alone!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Native Hawaiian and Other Pacific Islander alone!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Some other race alone","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Some other race alone!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Some other race alone!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Two or more races","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Two or more races!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Two or more races!!Bachelor's degree or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Hispanic or Latino Origin","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Hispanic or Latino Origin!!High school graduate or higher","RACE AND HISPANIC OR LATINO ORIGIN BY EDUCATIONAL ATTAINMENT!!Hispanic or Latino Origin!!Bachelor's degree or higher","POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL","POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL!!Less than high school graduate","POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL!!High school graduate (includes equivalency)","POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL!!Some college or associate's degree","POVERTY RATE FOR THE POPULATION 25 YEARS AND OVER FOR WHOM POVERTY STATUS IS DETERMINED BY EDUCATIONAL ATTAINMENT LEVEL!!Bachelor's degree or higher","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2021 INFLATION-ADJUSTED DOLLARS)","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2021 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2021 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!Less than high school graduate","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2021 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!High school graduate (includes equivalency)","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2021 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!Some college or associate's degree","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2021 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!Bachelor's degree","MEDIAN EARNINGS IN THE PAST 12 MONTHS (IN 2021 INFLATION-ADJUSTED DOLLARS)!!Population 25 years and over with earnings!!Graduate or professional degree"
"        Margin of Error","","±74","±57","±128","±140","±72","±56","±101","±152","±266","±202","±176","±169","±193","±193","±227","±39","±96","±107","±45","±99","±76","±44","±105","±119","±39","±106","±153","","±96","±187","±223","±86","±183","±218","±29","±27","±18","±4","±4","±24","±22","±22","±15","±6","±6","±24","±70","±67","±61","±95","±98","±19","*****","±31","±52","","(X)","(X)","(X)","(X)","","±3,455","±13,719","±1,897","±3,749","±9,372","±19,021"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","9.0%","37.8%","45.9%","7.3%","(X)","3.3%","7.7%","40.1%","17.8%","10.0%","12.4%","8.8%","89.0%","21.2%","(X)","87.9%","22.8%","(X)","89.4%","16.1%","(X)","89.2%","19.2%","(X)","89.1%","25.5%","","(X)","88.9%","20.6%","(X)","88.9%","20.3%","(X)","81.5%","25.9%","(X)","100.0%","0.0%","(X)","100.0%","56.4%","(X)","100.0%","0.0%","(X)","89.9%","66.4%","(X)","93.1%","9.7%","(X)","87.3%","36.7%","","26.8%","10.5%","7.1%","2.5%","","(X)","(X)","(X)","(X)","(X)","(X)"
"        Margin of Error","","(X)","±3.6","±8.4","±8.1","±4.6","(X)","±1.0","±1.4","±2.5","±1.9","±1.6","±1.6","±1.8","±1.7","±2.1","(X)","±5.5","±6.7","(X)","±5.5","±4.6","(X)","±2.3","±2.7","(X)","±3.3","±4.8","","(X)","±1.7","±2.2","(X)","±1.7","±2.2","(X)","±19.5","±14.5","(X)","±100.0","±100.0","(X)","±43.0","±23.9","(X)","±100.0","±100.0","(X)","±13.7","±26.6","(X)","±9.4","±7.4","(X)","±10.2","±17.4","","±7.3","±2.7","±2.9","±1.2","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","1,534","138","446","721","229","10,799","189","651","3,524","2,211","1,491","1,544","1,189","9,959","2,733","1,543","1,463","500","1,529","1,477","468","4,347","4,027","1,086","3,380","2,992","679","","10,142","9,357","2,526","10,017","9,253","2,491","78","67","22","23","23","2","136","127","82","10","4","0","92","74","11","318","307","90","254","209","59","","(X)","(X)","(X)","(X)","","34,848","20,493","27,194","37,831","37,826","63,563"
"        Margin of Error","","±46","±74","±103","±111","±78","±49","±61","±139","±199","±233","±187","±209","±140","±166","±238","±50","±63","±101","±38","±48","±107","±57","±97","±144","±37","±111","±111","","±132","±202","±218","±111","±189","±214","±36","±32","±19","±25","±25","±4","±40","±39","±37","±12","±10","±24","±67","±57","±14","±106","±106","±77","±13","±37","±32","","(X)","(X)","(X)","(X)","","±3,942","±4,653","±3,118","±3,577","±9,189","±8,496"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","9.0%","29.1%","47.0%","14.9%","(X)","1.8%","6.0%","32.6%","20.5%","13.8%","14.3%","11.0%","92.2%","25.3%","(X)","94.8%","32.4%","(X)","96.6%","30.6%","(X)","92.6%","25.0%","(X)","88.5%","20.1%","","(X)","92.3%","24.9%","(X)","92.4%","24.9%","(X)","85.9%","28.2%","(X)","100.0%","8.7%","(X)","93.4%","60.3%","(X)","40.0%","0.0%","(X)","80.4%","12.0%","(X)","96.5%","28.3%","(X)","82.3%","23.2%","","28.3%","12.5%","13.4%","4.0%","","(X)","(X)","(X)","(X)","(X)","(X)"
"        Margin of Error","","(X)","±4.9","±6.5","±7.2","±5.1","(X)","±0.6","±1.3","±1.8","±2.1","±1.7","±1.9","±1.3","±1.4","±2.2","(X)","±2.9","±6.6","(X)","±1.8","±7.0","(X)","±2.0","±3.3","(X)","±3.0","±3.2","","(X)","±1.5","±2.1","(X)","±1.5","±2.1","(X)","±16.3","±20.7","(X)","±66.4","±21.7","(X)","±7.8","±19.3","(X)","±60.0","±100.0","(X)","±20.6","±18.1","(X)","±4.6","±19.3","(X)","±13.7","±12.1","","±8.7","±2.8","±4.0","±1.6","","(X)","(X)","(X)","(X)","(X)","(X)"
"Schuyler County, New York","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","1,189","150","583","383","73","13,296","387","833","4,650","2,599","1,590","1,747","1,490","12,076","3,237","1,919","1,695","369","1,986","1,792","624","5,568","5,199","1,350","3,823","3,390","894","","12,752","11,653","3,070","12,664","11,604","3,063","114","86","6","24","9","0","72","25","11","0","0","0","24","23","0","310","280","150","185","140","52","","(X)","(X)","(X)","(X)","","40,287","25,025","35,051","35,331","54,671","70,292"
"        Margin of Error","","±36","±74","±107","±109","±49","±38","±101","±164","±331","±231","±213","±196","±251","±187","±295","±37","±81","±92","±45","±94","±133","±59","±113","±177","±35","±114","±135","","±60","±181","±292","±43","±178","±290","±49","±41","±8","±18","±9","±20","±28","±19","±10","±20","±20","±20","±21","±21","±20","±78","±77","±67","±25","±42","±33","","(X)","(X)","(X)","(X)","","±3,672","±2,944","±4,533","±3,536","±8,620","±12,948"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","12.6%","49.0%","32.2%","6.1%","(X)","2.9%","6.3%","35.0%","19.5%","12.0%","13.1%","11.2%","90.8%","24.3%","(X)","88.3%","19.2%","(X)","90.2%","31.4%","(X)","93.4%","24.2%","(X)","88.7%","23.4%","","(X)","91.4%","24.1%","(X)","91.6%","24.2%","(X)","75.4%","5.3%","(X)","37.5%","0.0%","(X)","34.7%","15.3%","(X)","-","-","(X)","95.8%","0.0%","(X)","90.3%","48.4%","(X)","75.7%","28.1%","","29.9%","16.8%","9.5%","5.5%","","(X)","(X)","(X)","(X)","(X)","(X)"
"        Margin of Error","","(X)","±6.2","±8.8","±9.1","±4.2","(X)","±0.8","±1.2","±2.5","±1.7","±1.6","±1.5","±1.9","±1.4","±2.2","(X)","±4.3","±4.7","(X)","±4.3","±6.9","(X)","±1.9","±3.2","(X)","±3.0","±3.5","","(X)","±1.4","±2.3","(X)","±1.4","±2.3","(X)","±17.7","±6.3","(X)","±36.7","±65.0","(X)","±25.7","±14.9","(X)","**","**","(X)","±11.0","±65.0","(X)","±8.3","±15.3","(X)","±19.9","±19.4","","±7.8","±3.3","±2.4","±2.5","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","629","92","337","143","57","6,631","198","561","2,510","1,249","752","815","546","5,872","1,361","1,016","893","180","959","845","288","2,833","2,564","482","1,823","1,570","411","","6,386","5,674","1,284","6,312","5,631","1,277","75","58","0","7","6","0","29","13","0","0","0","0","12","11","0","122","110","77","92","60","12","","(X)","(X)","(X)","(X)","","46,371","26,127","44,762","45,469","56,792","82,188"
"        Margin of Error","","±29","±53","±55","±62","±47","±45","±54","±126","±213","±172","±150","±121","±151","±140","±185","±35","±56","±65","±30","±79","±76","±53","±90","±105","±19","±79","±87","","±39","±137","±185","±16","±133","±184","±37","±33","±20","±8","±8","±20","±13","±12","±20","±20","±20","±20","±12","±12","±20","±45","±42","±42","±29","±22","±14","","(X)","(X)","(X)","(X)","","±4,532","±2,755","±3,780","±8,680","±8,193","±13,541"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","14.6%","53.6%","22.7%","9.1%","(X)","3.0%","8.5%","37.9%","18.8%","11.3%","12.3%","8.2%","88.6%","20.5%","(X)","87.9%","17.7%","(X)","88.1%","30.0%","(X)","90.5%","17.0%","(X)","86.1%","22.5%","","(X)","88.9%","20.1%","(X)","89.2%","20.2%","(X)","77.3%","0.0%","(X)","85.7%","0.0%","(X)","44.8%","0.0%","(X)","-","-","(X)","91.7%","0.0%","(X)","90.2%","63.1%","(X)","65.2%","13.0%","","26.6%","14.0%","6.7%","5.1%","","(X)","(X)","(X)","(X)","(X)","(X)"
"        Margin of Error","","(X)","±8.3","±8.8","±9.5","±7.5","(X)","±0.8","±1.9","±3.3","±2.6","±2.2","±1.8","±2.3","±2.1","±2.8","(X)","±5.0","±6.2","(X)","±7.1","±7.8","(X)","±3.2","±3.7","(X)","±4.1","±4.8","","(X)","±2.1","±2.9","(X)","±2.1","±2.9","(X)","±21.0","±36.7","(X)","±43.4","±100.0","(X)","±30.1","±59.2","(X)","**","**","(X)","±24.8","±92.0","(X)","±13.2","±20.6","(X)","±30.0","±15.0","","±9.0","±3.7","±3.0","±3.7","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","560","58","246","240","16","6,665","189","272","2,140","1,350","838","932","944","6,204","1,876","903","802","189","1,027","947","336","2,735","2,635","868","2,000","1,820","483","","6,366","5,979","1,786","6,352","5,973","1,786","39","28","6","17","3","0","43","12","11","0","0","0","12","12","0","188","170","73","93","80","40","","(X)","(X)","(X)","(X)","","35,266","-","22,095","31,634","50,227","64,894"
"        Margin of Error","","±23","±43","±80","±70","±15","±43","±76","±78","±198","±171","±136","±145","±150","±107","±179","±14","±56","±58","±29","±56","±83","±41","±53","±126","±28","±60","±94","","±44","±110","±179","±40","±109","±179","±24","±19","±8","±17","±6","±20","±19","±11","±10","±20","±20","±20","±16","±16","±20","±59","±58","±43","±28","±28","±30","","(X)","(X)","(X)","(X)","","±3,910","**","±3,228","±3,175","±13,107","±5,092"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","10.4%","43.9%","42.9%","2.9%","(X)","2.8%","4.1%","32.1%","20.3%","12.6%","14.0%","14.2%","93.1%","28.1%","(X)","88.8%","20.9%","(X)","92.2%","32.7%","(X)","96.3%","31.7%","(X)","91.0%","24.2%","","(X)","93.9%","28.1%","(X)","94.0%","28.1%","(X)","71.8%","15.4%","(X)","17.6%","0.0%","(X)","27.9%","25.6%","(X)","-","-","(X)","100.0%","0.0%","(X)","90.4%","38.8%","(X)","86.0%","43.0%","","35.2%","20.1%","12.1%","5.7%","","(X)","(X)","(X)","(X)","(X)","(X)"
"        Margin of Error","","(X)","±7.7","±13.6","±13.0","±2.7","(X)","±1.1","±1.2","±2.9","±2.6","±2.0","±2.2","±2.3","±1.7","±2.7","(X)","±6.2","±6.4","(X)","±4.9","±8.4","(X)","±1.8","±4.6","(X)","±3.3","±4.7","","(X)","±1.6","±2.8","(X)","±1.6","±2.8","(X)","±25.6","±16.3","(X)","±32.5","±77.3","(X)","±26.2","±25.2","(X)","**","**","(X)","±92.0","±92.0","(X)","±9.7","±18.2","(X)","±16.2","±32.8","","±10.8","±5.4","±3.3","±2.6","","(X)","(X)","(X)","(X)","(X)","(X)"
"Seneca County, New York","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","2,581","709","722","859","291","24,507","1,295","2,443","8,166","4,084","3,259","3,067","2,193","20,769","5,260","4,631","3,666","1,046","3,862","3,225","1,018","9,514","8,310","1,664","6,500","5,568","1,532","","21,925","19,219","4,906","21,618","19,019","4,876","1,318","622","27","79","79","10","163","149","106","12","12","0","287","155","9","723","533","202","847","542","155","","(X)","(X)","(X)","(X)","","39,339","27,465","35,664","38,121","41,895","56,719"
"        Margin of Error","","±102","±146","±128","±173","±124","±104","±192","±308","±400","±353","±311","±282","±261","±383","±364","±142","±193","±214","±110","±123","±155","±143","±229","±212","±47","±194","±161","","±139","±335","±367","±107","±335","±368","±116","±126","±23","±41","±41","±14","±34","±35","±33","±19","±19","±27","±98","±77","±8","±179","±133","±73","±57","±107","±51","","(X)","(X)","(X)","(X)","","±1,730","±9,464","±4,707","±3,896","±6,596","±5,530"
"    Percent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","27.5%","28.0%","33.3%","11.3%","(X)","5.3%","10.0%","33.3%","16.7%","13.3%","12.5%","8.9%","84.7%","21.5%","(X)","79.2%","22.6%","(X)","83.5%","26.4%","(X)","87.3%","17.5%","(X)","85.7%","23.6%","","(X)","87.7%","22.4%","(X)","88.0%","22.6%","(X)","47.2%","2.0%","(X)","100.0%","12.7%","(X)","91.4%","65.0%","(X)","100.0%","0.0%","(X)","54.0%","3.1%","(X)","73.7%","27.9%","(X)","64.0%","18.3%","","18.6%","17.9%","6.6%","4.8%","","(X)","(X)","(X)","(X)","(X)","(X)"
"        Margin of Error","","(X)","±5.8","±4.7","±6.7","±4.7","(X)","±0.8","±1.3","±1.6","±1.4","±1.3","±1.2","±1.1","±1.5","±1.5","(X)","±3.7","±4.6","(X)","±3.3","±4.1","(X)","±2.2","±2.2","(X)","±2.8","±2.4","","(X)","±1.5","±1.7","(X)","±1.5","±1.7","(X)","±8.6","±1.8","(X)","±35.6","±23.7","(X)","±10.8","±17.7","(X)","±92.0","±92.0","(X)","±17.6","±3.0","(X)","±12.7","±10.4","(X)","±12.3","±5.9","","±5.7","±3.0","±1.6","±1.7","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","1,464","462","417","407","178","12,821","760","1,894","4,932","2,028","1,044","1,308","855","10,167","2,163","2,627","1,883","322","2,192","1,625","382","4,959","4,041","665","3,043","2,618","794","","10,911","9,228","2,088","10,682","9,097","2,083","1,162","474","20","32","32","1","41","30","25","2","2","0","246","143","7","427","258","22","601","350","26","","(X)","(X)","(X)","(X)","","45,164","37,963","41,250","43,527","53,886","71,563"
"        Margin of Error","","±89","±118","±97","±115","±97","±104","±132","±252","±306","±231","±172","±201","±141","±289","±246","±134","±126","±113","±104","±106","±109","±139","±203","±126","±35","±112","±116","","±131","±251","±247","±100","±240","±247","±111","±105","±21","±28","±28","±4","±24","±22","±19","±7","±7","±27","±85","±74","±8","±161","±113","±15","±58","±100","±21","","(X)","(X)","(X)","(X)","","±2,718","±10,428","±3,128","±3,767","±7,205","±12,906"
"    Percent Male","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","31.6%","28.5%","27.8%","12.2%","(X)","5.9%","14.8%","38.5%","15.8%","8.1%","10.2%","6.7%","79.3%","16.9%","(X)","71.7%","12.3%","(X)","74.1%","17.4%","(X)","81.5%","13.4%","(X)","86.0%","26.1%","","(X)","84.6%","19.1%","(X)","85.2%","19.5%","(X)","40.8%","1.7%","(X)","100.0%","3.1%","(X)","73.2%","61.0%","(X)","100.0%","0.0%","(X)","58.1%","2.8%","(X)","60.4%","5.2%","(X)","58.2%","4.3%","","11.9%","16.5%","6.6%","2.1%","","(X)","(X)","(X)","(X)","(X)","(X)"
"        Margin of Error","","(X)","±7.9","±6.3","±8.0","±6.4","(X)","±1.0","±2.0","±2.3","±1.8","±1.3","±1.6","±1.1","±2.3","±1.9","(X)","±4.6","±4.4","(X)","±5.1","±5.0","(X)","±3.6","±2.5","(X)","±3.7","±3.8","","(X)","±2.1","±2.2","(X)","±2.1","±2.3","(X)","±8.7","±1.8","(X)","±56.3","±14.8","(X)","±32.0","±30.9","(X)","±100.0","±100.0","(X)","±19.6","±3.2","(X)","±20.1","±4.1","(X)","±15.8","±3.5","","±5.3","±4.0","±2.7","±1.5","","(X)","(X)","(X)","(X)","(X)","(X)"
"    Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","1,117","247","305","452","113","11,686","535","549","3,234","2,056","2,215","1,759","1,338","10,602","3,097","2,004","1,783","724","1,670","1,600","636","4,555","4,269","999","3,457","2,950","738","","11,014","9,991","2,818","10,936","9,922","2,793","156","148","7","47","47","9","122","119","81","10","10","0","41","12","2","296","275","180","246","192","129","","(X)","(X)","(X)","(X)","","33,252","21,645","27,684","33,516","37,267","47,964"
"        Margin of Error","","±36","±69","±76","±108","±62","±66","±132","±140","±258","±245","±273","±204","±179","±204","±234","±56","±113","±137","±43","±55","±123","±76","±94","±136","±46","±145","±104","","±53","±184","±239","±32","±184","±235","±59","±63","±7","±23","±23","±13","±28","±29","±28","±14","±14","±27","±35","±12","±3","±81","±78","±71","±33","±37","±47","","(X)","(X)","(X)","(X)","","±2,470","±5,288","±3,169","±4,226","±3,063","±5,349"
"    Percent Female","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","(X)","22.1%","27.3%","40.5%","10.1%","(X)","4.6%","4.7%","27.7%","17.6%","19.0%","15.1%","11.4%","90.7%","26.5%","(X)","89.0%","36.1%","(X)","95.8%","38.1%","(X)","93.7%","21.9%","(X)","85.3%","21.3%","","(X)","90.7%","25.6%","(X)","90.7%","25.5%","(X)","94.9%","4.5%","(X)","100.0%","19.1%","(X)","97.5%","66.4%","(X)","100.0%","0.0%","(X)","29.3%","4.9%","(X)","92.9%","60.8%","(X)","78.0%","52.4%","","27.6%","19.8%","6.5%","6.7%","","(X)","(X)","(X)","(X)","(X)","(X)"
"        Margin of Error","","(X)","±6.3","±6.8","±9.3","±5.5","(X)","±1.1","±1.2","±2.2","±2.1","±2.4","±1.7","±1.5","±1.6","±2.0","(X)","±4.5","±6.6","(X)","±1.9","±7.2","(X)","±1.6","±3.0","(X)","±3.9","±3.0","","(X)","±1.6","±2.2","(X)","±1.6","±2.2","(X)","±8.1","±5.9","(X)","±46.5","±30.2","(X)","±5.2","±21.3","(X)","±100.0","±100.0","(X)","±40.6","±9.9","(X)","±6.7","±15.4","(X)","±14.9","±17.3","","±10.0","±4.4","±2.1","±2.6","","(X)","(X)","(X)","(X)","(X)","(X)"
"Steuben County, New York","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","6,938","1,272","2,717","2,109","840","66,770","1,920","3,739","23,375","10,993","9,734","8,469","8,540","61,111","17,009","10,942","10,097","3,303","11,018","10,367","3,530","26,481","24,428","6,353","18,329","16,219","3,823","","63,145","57,981","15,635","62,724","57,623","15,555","1,063","848","219","67","64","29","1,163","1,037","844","0","0","0","368","326","83","964","855","199","806","682","163","","(X)","(X)","(X)","(X)","","41,085","26,298","32,926","38,079","47,644","75,076"
"        Margin of Error","","±71","±185","±229","±210","±177","±71","±244","±311","±600","±490","±479","±504","±440","±325","±638","±88","±167","±288","±106","±188","±249","±139","±290","±424","±87","±225","±346","","±157","±346","±628","±115","±345","±630","±102","±119","±97","±26","±25","±18","±63","±108","±118","±30","±30","±30","±137","±134","±61","±152","±151","±67","±51","±70","±64","","(X)","(X)","(X)","(X)","","±885","±1,848","±1,456","±1,877","±5,611","±2,988"
